SA1_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
80107108104,0,0,0,0,16,0,15,0,0,0,0,7,0,7,4,0,0,4,13,0,18,19,0,0,19,9,0,26,12,0,0,12,9,0,21,3,4,0,7,14,0,25,0,4,0,4,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,50,75,0,125,0,0,0,0,8,0,8,0,0,0,0,4,0,9,10,0,4,13,11,0,24,27,0,0,27,0,0,21,3,5,0,7,11,0,19,0,7,0,7,15,0,21,0,5,0,5,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,4,58,68,0,119,0,0,0,0,25,0,28,0,0,0,0,14,0,16,19,0,4,16,22,3,48,42,0,0,42,8,0,51,18,5,0,19,15,0,37,3,7,0,12,30,0,41,0,11,0,11,17,0,24,0,0,0,0,0,0,0,0,0,0,0
80107108105,0,3,0,3,10,0,20,0,0,0,0,10,0,10,4,4,0,14,16,0,26,20,0,0,20,7,0,29,8,0,0,6,7,0,17,0,5,0,5,18,0,26,0,4,0,4,8,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,38,16,0,54,87,0,140,0,0,0,0,10,0,10,0,0,0,0,6,0,6,10,0,0,11,22,0,32,18,0,0,23,5,0,28,11,0,0,14,16,0,28,0,9,0,9,20,0,26,0,8,0,8,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,3,58,84,0,146,0,3,0,3,22,0,25,0,0,0,0,20,0,20,15,5,0,25,38,0,57,39,0,0,41,12,3,52,13,5,0,22,19,0,40,0,17,0,17,39,0,48,0,11,0,11,27,0,31,0,0,0,0,3,0,4,0,0,0,0
80107108106,0,0,0,0,6,4,10,0,0,0,0,10,0,7,11,0,0,11,18,0,34,14,0,0,14,8,0,22,3,0,0,3,11,0,13,0,3,0,8,26,0,33,0,0,0,0,8,0,11,0,0,0,0,8,0,8,0,0,0,0,0,0,0,30,6,0,37,93,4,137,0,0,0,0,6,0,6,0,0,0,0,9,0,12,17,5,0,17,12,5,39,13,0,0,13,9,0,15,10,0,0,9,16,0,22,0,9,0,9,27,0,35,0,0,0,0,7,0,11,0,0,0,0,3,0,3,0,0,0,0,3,0,3,30,18,0,55,94,5,155,0,0,0,0,18,4,19,0,0,0,0,19,0,19,24,5,0,34,38,0,72,24,0,0,24,14,4,42,10,0,0,13,27,0,40,0,16,0,21,49,0,73,0,8,0,8,19,0,19,0,0,0,0,8,0,8,0,0,0,0
80107108107,0,0,0,0,0,0,0,0,0,0,0,7,0,12,11,0,0,11,13,0,26,16,0,0,19,12,0,24,11,0,0,9,13,0,21,0,6,0,9,14,0,21,0,0,0,3,3,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,36,13,0,49,68,3,122,0,0,0,0,10,0,8,0,0,0,0,4,0,9,10,0,0,10,8,3,23,21,0,0,21,5,0,30,10,0,6,9,7,0,19,0,3,0,9,7,0,17,0,3,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,5,57,50,6,116,0,0,0,0,7,0,8,0,0,0,9,7,0,15,23,0,0,23,21,6,48,37,0,0,41,16,0,58,17,0,3,22,19,3,43,3,6,0,10,23,0,37,0,9,0,7,11,0,14,0,0,0,0,6,0,6,0,0,0,0
80107108108,0,0,0,0,14,0,14,0,0,0,0,13,0,13,7,0,0,10,30,0,39,17,0,0,14,13,0,31,8,0,0,8,19,0,27,3,0,0,3,22,3,27,0,4,0,4,6,0,5,0,0,0,0,8,0,4,0,0,0,0,0,0,0,38,6,0,43,118,3,163,0,0,0,0,6,0,11,0,0,0,0,10,0,8,18,0,0,18,25,0,41,17,0,0,21,8,0,27,3,4,0,13,24,0,33,0,9,0,3,24,0,30,0,0,0,0,10,0,10,0,0,0,0,9,0,9,0,0,0,0,0,0,0,41,14,4,58,118,3,180,0,0,0,0,22,0,26,0,0,0,0,26,0,29,25,4,0,31,53,0,86,28,0,0,32,24,0,59,13,4,0,21,38,0,60,5,9,0,10,42,3,56,0,4,0,4,9,0,15,0,0,0,0,16,0,18,0,0,0,0
80107108109,0,0,0,0,10,0,10,0,0,0,0,19,0,21,3,0,0,13,14,0,27,10,0,0,14,9,0,23,6,0,0,9,16,0,24,3,4,0,7,26,0,25,0,5,0,5,7,0,13,0,0,0,0,3,0,3,0,0,0,0,0,0,0,27,13,0,39,97,3,137,0,0,0,0,13,0,11,0,6,0,6,8,0,12,9,5,0,14,12,0,26,14,0,0,14,3,3,23,10,5,0,10,18,0,33,0,3,0,3,17,0,20,0,0,0,0,5,0,3,0,0,0,0,8,0,8,0,0,0,0,0,0,0,29,12,0,45,78,4,132,0,0,0,0,24,0,20,0,4,0,4,22,0,32,15,5,0,18,27,0,50,24,0,0,27,10,4,42,10,6,0,21,35,0,54,3,3,0,7,45,0,54,0,3,0,3,12,0,13,0,0,0,0,5,0,5,0,0,0,0
80107108111,0,0,0,0,8,0,8,0,0,0,7,3,0,9,4,0,0,4,18,3,26,13,0,0,13,7,0,19,4,0,0,3,11,0,17,4,3,0,10,21,0,30,0,4,0,4,8,0,9,0,0,0,0,9,0,9,0,0,0,0,0,0,0,23,12,0,38,89,6,127,0,0,0,0,4,0,4,3,0,0,3,7,0,14,6,0,0,3,14,0,23,12,0,0,12,3,0,17,4,4,0,9,15,0,24,0,11,0,6,11,0,21,0,0,0,0,4,0,3,0,0,0,0,7,0,4,0,0,0,0,0,0,0,23,15,0,44,67,3,116,0,0,0,0,12,0,16,6,0,0,6,13,4,18,11,0,0,12,27,0,42,25,0,0,25,9,0,35,6,7,0,15,25,5,44,3,15,0,15,34,0,50,0,4,0,4,12,0,20,0,0,0,0,10,0,8,0,0,0,0
80107108112,0,0,0,0,3,0,3,0,0,0,0,9,0,6,7,3,0,11,23,0,29,13,0,0,16,0,0,24,4,0,0,4,8,0,10,0,0,0,0,9,0,11,0,0,0,0,8,0,15,0,0,0,0,8,5,8,0,0,0,0,5,0,5,25,4,0,33,68,7,107,0,0,0,0,3,0,4,0,0,0,4,5,0,9,13,0,0,14,11,0,22,22,0,0,19,5,0,23,3,4,0,3,10,0,9,0,0,0,0,10,0,15,0,7,0,7,16,0,22,0,0,0,0,10,0,11,0,0,0,0,5,0,5,31,12,0,49,72,4,120,0,0,0,0,10,0,10,0,0,0,4,16,0,22,19,7,0,21,23,0,49,34,0,4,38,13,0,44,6,3,0,11,19,0,26,0,0,0,4,19,0,22,0,6,0,4,24,0,37,0,0,0,0,16,5,21,0,0,0,0
80107108113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,15,0,4,0,4,17,0,21,0,0,0,0,11,0,14,0,4,0,4,43,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,0,6,14,0,23,0,0,0,0,48,3,52,0,0,0,0,25,3,30,0,10,0,10,90,8,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,10,30,0,38,0,9,0,9,64,3,76,0,0,0,0
80107108114,0,0,0,0,9,0,9,0,0,0,0,8,0,13,3,0,0,3,15,0,18,16,0,4,16,6,0,17,0,0,0,0,6,0,5,0,0,0,0,9,0,5,0,0,0,0,10,0,10,0,0,0,0,4,0,4,0,0,0,0,0,0,0,21,0,4,24,57,0,84,0,0,0,0,0,0,0,0,0,0,0,11,0,13,11,0,0,11,12,0,25,8,0,0,12,14,0,24,0,0,0,0,12,0,11,0,0,0,0,9,0,9,0,6,0,6,12,0,9,0,0,0,0,7,0,7,0,0,0,0,4,0,4,23,9,0,28,74,0,102,0,0,0,0,13,0,13,0,0,0,0,20,0,25,16,0,0,16,26,0,46,20,0,6,21,20,0,41,5,0,0,5,16,0,19,0,0,0,6,11,0,14,0,6,0,6,15,0,17,0,0,0,0,12,0,12,0,0,0,0
80107108201,0,0,0,0,7,0,12,0,0,0,0,3,0,4,7,0,0,7,14,3,28,6,0,0,5,5,0,9,6,0,0,6,9,0,20,0,0,0,0,17,0,16,0,4,0,4,9,0,12,0,0,0,0,4,0,5,0,0,0,0,4,0,4,18,6,0,27,74,7,108,0,0,0,0,0,0,7,0,0,0,0,8,0,7,10,0,0,9,8,0,22,12,0,0,12,4,0,16,9,0,0,10,14,5,23,0,3,0,3,15,0,15,0,4,0,4,17,0,22,0,3,0,3,3,0,6,0,0,0,0,0,0,0,31,14,0,44,66,9,120,0,3,0,3,12,0,18,0,0,0,0,11,4,12,21,0,0,22,25,6,48,19,0,0,17,5,0,30,15,0,0,13,20,3,43,0,3,0,3,30,0,37,0,5,0,5,26,0,35,0,3,0,3,7,0,10,0,0,0,0
80107108202,0,0,0,0,8,0,8,0,0,0,0,0,0,0,9,0,0,9,16,4,22,5,0,0,5,4,0,15,8,0,0,11,5,0,12,0,0,0,0,15,0,16,0,6,0,6,7,0,12,0,5,0,5,4,0,7,0,0,0,0,0,0,0,22,12,0,32,59,4,93,0,0,0,0,12,0,12,0,0,0,0,0,0,5,7,0,0,7,9,0,14,10,3,0,13,0,0,15,10,0,0,10,5,0,16,0,7,0,7,11,0,14,0,9,0,9,8,0,13,0,0,0,0,6,0,3,0,0,0,0,6,0,6,25,16,0,43,46,4,93,0,0,0,0,13,0,16,0,0,0,0,0,0,5,14,0,0,14,21,6,35,16,4,0,25,11,0,31,13,4,0,18,9,0,27,0,7,0,10,17,0,26,0,15,0,15,13,0,26,0,6,0,6,11,0,12,0,0,0,0
80107108203,0,0,0,0,7,0,13,0,0,0,0,10,0,11,4,5,0,7,23,0,30,13,0,0,13,11,6,27,7,0,0,7,20,5,27,0,4,0,4,21,0,23,0,3,0,3,22,0,29,0,0,0,0,16,0,16,0,0,0,0,8,0,8,23,6,0,34,129,8,177,0,0,0,0,8,0,10,0,0,0,0,11,0,13,3,0,0,5,22,0,33,20,0,0,20,6,0,29,5,4,0,4,13,5,30,0,3,0,3,14,0,24,0,8,0,8,35,3,46,0,4,0,4,30,0,34,0,0,0,0,4,0,4,32,19,0,47,145,9,211,0,0,0,0,14,6,16,0,0,0,0,16,0,22,12,5,0,13,44,0,58,27,0,0,27,22,3,55,16,4,0,12,29,6,55,0,9,0,9,34,0,45,0,11,0,11,59,3,71,0,4,0,4,39,0,45,0,0,0,0
80107108204,0,0,0,0,13,0,13,0,0,0,0,13,0,12,0,0,0,0,10,0,12,11,0,0,10,13,0,23,10,0,0,10,15,0,28,3,3,0,10,19,0,24,0,7,0,7,10,0,18,0,3,0,3,17,0,15,0,0,0,0,0,0,0,28,12,0,43,113,5,157,0,0,0,0,9,3,7,0,0,0,0,7,0,12,0,0,0,0,16,0,15,14,0,0,14,3,0,21,11,3,0,11,17,0,29,3,9,0,12,10,0,17,0,8,0,8,18,0,27,0,4,0,4,11,0,13,0,0,0,0,0,0,3,27,18,4,49,87,9,145,0,0,0,0,23,3,22,0,3,0,6,27,0,23,3,0,0,3,27,0,31,25,0,0,26,18,0,47,22,3,0,22,32,0,58,5,11,0,16,26,0,41,0,11,0,11,29,0,40,0,4,0,4,28,0,31,0,0,0,0
80107108205,0,0,0,0,11,6,10,0,0,0,0,4,0,4,3,0,0,9,11,4,21,11,0,3,16,10,0,26,5,0,0,5,19,4,28,0,0,0,5,17,0,25,0,3,0,3,12,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,25,8,3,32,91,10,132,0,0,0,0,6,0,6,0,0,0,0,12,0,16,11,0,0,11,5,0,22,11,0,0,12,11,0,26,6,0,0,6,11,6,24,0,7,0,7,20,0,26,0,3,0,3,15,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,27,17,0,42,82,5,128,0,0,0,0,17,6,14,0,0,0,0,16,0,19,17,0,0,19,22,4,42,21,0,3,29,21,0,52,9,0,0,9,32,7,46,0,9,0,7,37,0,45,0,10,0,10,28,0,39,0,3,0,3,6,0,13,0,0,0,0
80107108206,0,4,0,4,9,0,8,0,0,0,0,18,0,18,8,0,0,5,11,0,18,14,0,0,14,3,0,17,7,0,0,7,18,0,23,0,0,0,5,8,0,11,0,4,0,4,10,4,19,0,0,0,0,10,0,10,0,0,0,0,0,0,0,26,8,0,38,85,4,122,0,0,0,0,14,0,17,0,0,0,3,10,0,14,9,0,0,9,13,0,20,8,0,0,12,3,0,15,7,0,0,9,12,0,18,3,0,0,3,8,0,10,0,6,0,6,14,0,18,0,0,0,0,8,0,8,0,0,0,0,3,0,3,28,10,0,39,76,0,123,0,3,0,3,20,0,25,0,0,0,3,27,0,32,15,0,0,11,22,3,38,16,0,0,22,10,0,32,21,0,0,17,27,0,47,0,8,0,10,12,0,20,0,6,0,6,23,4,33,0,0,0,0,13,0,13,0,0,0,0
80107108207,0,0,0,0,13,0,14,0,0,0,0,14,0,14,11,0,0,11,40,5,53,23,0,0,22,9,0,38,9,0,0,13,20,0,33,3,3,0,9,24,0,33,0,6,0,5,29,3,35,0,4,0,3,19,0,24,0,0,0,0,10,0,10,44,13,0,66,185,14,263,0,0,0,0,9,0,14,0,3,0,7,16,0,20,12,3,0,12,24,0,40,36,5,0,36,12,0,48,12,0,0,9,23,0,35,0,6,0,6,24,0,31,0,12,0,13,34,3,53,0,5,0,0,42,0,51,0,0,0,0,9,0,9,57,24,0,89,196,10,294,0,4,0,4,25,0,32,0,3,0,7,37,0,39,19,3,0,24,61,8,91,57,3,0,60,23,0,81,18,0,0,25,40,3,66,3,8,0,15,49,0,61,0,12,0,18,65,9,88,4,3,0,8,62,3,75,0,0,0,0
80107108208,0,3,0,3,6,0,10,0,0,0,0,4,0,4,4,0,0,4,4,0,3,10,0,0,10,7,0,20,6,5,0,4,5,0,11,0,0,0,0,10,0,8,0,0,0,0,9,0,7,0,0,0,0,9,0,12,0,0,0,0,0,0,0,17,7,0,23,53,3,81,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,7,0,21,6,6,0,8,12,0,17,0,9,0,9,6,0,13,0,5,0,5,9,0,10,0,0,0,0,8,0,12,0,0,0,0,0,0,0,20,12,0,34,47,6,82,0,3,0,3,9,0,19,0,0,0,0,9,0,6,3,0,0,3,4,0,8,23,0,0,23,11,3,38,12,3,0,16,15,0,27,0,7,0,7,14,0,24,0,3,0,3,20,0,21,0,0,0,0,21,0,21,0,0,0,0
80107108209,3,0,0,3,16,0,13,0,0,0,0,10,0,10,4,0,0,4,4,0,12,9,0,0,9,5,0,16,10,0,0,10,8,0,17,0,0,0,0,10,0,11,0,5,0,5,14,0,17,0,4,0,4,12,0,13,0,0,0,0,6,0,6,25,11,0,36,75,6,112,0,0,0,0,0,0,4,0,0,0,0,11,0,12,3,0,0,3,6,0,10,12,0,0,12,6,0,20,8,0,0,7,12,0,18,0,9,0,9,9,0,12,0,6,0,6,8,0,18,0,0,0,0,11,0,11,0,0,0,0,0,0,0,22,15,0,35,64,0,102,3,0,0,3,18,0,24,0,0,0,0,16,0,17,9,0,0,9,11,0,20,21,4,0,27,10,0,37,11,0,0,16,17,0,31,0,5,0,5,22,0,27,0,10,0,10,24,0,32,0,4,0,4,24,0,24,0,0,0,0
80107108210,0,0,0,0,14,0,18,0,0,0,0,20,0,24,3,0,0,3,24,0,27,16,0,0,15,11,0,30,17,0,0,17,25,3,43,6,3,0,9,17,0,26,0,9,0,9,21,0,31,0,0,0,0,9,0,9,0,0,0,0,0,0,7,40,12,3,55,150,5,209,0,0,0,0,11,0,11,0,0,0,0,0,0,3,8,0,0,5,12,0,17,19,0,0,17,11,0,29,17,3,0,21,19,5,45,0,3,0,3,23,0,26,0,13,0,16,25,0,36,0,3,0,0,10,0,14,0,0,0,0,6,0,6,42,23,0,70,119,0,195,0,0,0,0,27,0,27,0,0,0,0,25,3,24,11,0,0,14,31,0,42,37,0,3,35,23,0,63,30,3,0,36,44,4,90,6,4,0,15,48,0,53,0,19,0,23,43,0,62,0,3,0,0,20,0,25,0,0,0,0
80107108211,0,0,0,0,8,0,8,0,0,0,0,8,0,8,5,0,0,5,6,0,14,15,0,0,15,9,0,30,8,0,0,9,9,0,22,0,0,0,0,11,0,11,0,5,0,5,13,0,20,0,0,0,0,11,0,16,0,0,0,0,0,0,0,27,9,0,38,81,6,126,0,0,0,0,9,0,9,0,0,0,0,12,0,16,12,0,0,12,9,3,21,17,4,0,24,4,0,32,5,3,0,5,10,0,21,0,3,0,3,14,0,13,0,11,0,11,24,0,35,0,0,0,0,6,0,6,0,0,0,0,0,0,0,36,18,0,60,90,7,156,0,0,0,0,17,0,17,0,0,0,0,20,0,20,14,0,0,14,18,4,32,37,4,0,38,16,4,58,13,3,0,20,22,0,41,0,3,0,3,25,0,32,0,18,0,18,30,6,54,0,0,0,0,18,0,20,0,0,0,0
80107108212,0,0,0,0,12,0,18,0,3,0,3,14,0,20,5,0,0,5,16,0,23,14,0,0,17,9,0,27,6,0,0,6,18,0,23,3,3,0,4,15,0,23,0,7,0,7,21,0,27,0,0,0,0,9,0,14,0,0,0,0,0,0,0,30,17,0,44,128,3,173,0,0,0,0,12,0,12,0,3,0,3,5,0,8,6,0,0,6,9,0,21,18,0,0,19,3,0,22,3,0,0,5,22,3,30,0,10,0,8,21,0,24,0,10,0,10,25,4,34,0,4,0,4,5,0,7,0,0,0,0,0,0,0,32,24,0,65,98,3,167,0,3,0,3,22,0,25,0,4,0,4,19,0,26,15,0,0,15,28,0,39,35,0,0,35,13,0,52,14,0,0,11,39,3,50,7,14,0,13,35,0,48,0,19,0,19,45,5,67,0,3,0,3,16,0,20,0,0,0,0
80107108213,0,0,0,0,15,0,15,0,0,0,5,12,0,14,8,5,0,7,21,5,34,39,0,0,42,15,4,54,12,4,0,12,18,0,33,0,0,0,3,13,0,18,6,10,0,12,22,0,37,0,0,0,0,7,0,13,0,0,0,0,4,0,4,60,19,4,81,141,6,221,0,4,0,4,18,0,19,0,0,0,0,7,0,7,11,5,0,20,20,0,40,39,0,0,39,8,0,49,12,0,0,15,25,0,37,0,6,0,11,9,0,23,0,11,0,11,29,0,43,0,0,0,0,4,0,9,0,0,0,0,0,3,0,67,33,3,94,124,7,223,0,4,0,4,32,0,35,0,0,0,5,25,0,21,19,6,3,27,41,0,78,76,4,7,75,24,3,103,21,5,0,29,43,0,73,4,7,0,11,23,0,39,6,19,0,23,55,0,76,0,0,0,0,10,0,11,0,0,0,0
80107108214,0,0,0,0,9,0,9,0,0,0,0,9,0,6,0,0,0,0,7,0,12,4,0,0,5,17,0,26,7,0,0,4,13,0,23,0,0,0,0,15,0,19,0,3,0,3,10,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,6,0,17,86,6,107,0,0,0,0,7,0,11,0,0,0,0,4,0,3,4,0,0,4,9,0,10,6,0,0,7,7,0,13,6,0,0,6,8,0,12,0,3,0,3,12,0,20,0,6,0,6,15,0,19,0,0,0,0,4,0,8,0,0,0,0,3,0,4,15,12,0,28,67,0,98,0,0,0,0,17,0,15,0,0,0,3,10,0,13,6,0,0,6,17,0,24,12,5,0,15,22,0,34,11,0,0,14,22,0,35,0,7,0,7,25,0,33,0,4,0,4,26,0,32,0,0,0,0,9,0,8,0,0,0,0
80107108215,0,0,0,0,10,0,10,0,0,0,0,20,0,20,7,4,0,8,38,5,48,3,3,0,8,23,4,34,11,0,0,11,25,4,46,0,0,0,0,28,0,26,0,0,0,0,14,0,15,0,0,0,0,5,3,8,0,0,0,0,0,0,0,26,10,0,32,159,13,207,0,0,0,0,9,0,9,0,0,0,0,14,0,12,14,7,0,16,31,5,49,18,4,0,19,21,0,43,3,5,0,9,47,5,59,0,3,0,3,27,0,34,0,11,0,11,17,4,24,0,0,0,0,9,0,11,0,0,0,0,3,0,7,36,20,0,60,176,20,251,0,0,0,0,16,0,16,0,0,0,0,28,0,29,16,9,0,27,68,7,102,27,3,0,28,45,3,73,17,5,0,14,78,3,102,0,8,0,8,50,0,65,0,9,0,9,30,4,37,0,0,0,0,13,6,22,0,0,0,0
80107108216,0,0,0,0,4,0,7,0,0,0,0,11,4,18,14,0,0,14,30,0,40,12,0,0,13,14,0,35,3,0,0,3,15,0,21,0,4,0,0,12,0,7,0,3,0,3,17,0,17,0,0,0,0,4,0,4,0,0,0,0,0,0,0,28,10,0,37,104,12,149,0,0,0,0,3,0,3,0,0,0,0,10,0,11,13,0,0,20,20,0,35,22,0,0,22,14,0,36,5,0,0,5,9,0,19,0,3,0,3,18,0,25,0,0,0,3,20,0,22,0,0,0,0,12,0,9,0,0,0,0,3,0,3,39,15,0,50,107,5,162,0,0,0,0,11,0,14,0,0,0,0,27,4,23,26,0,0,27,48,0,73,34,4,0,38,27,4,68,6,0,0,9,28,3,37,0,8,0,10,26,0,37,0,3,0,3,30,0,38,0,0,0,0,21,0,20,0,0,0,0
80107108217,0,0,0,0,3,0,7,0,0,0,3,9,0,14,5,0,0,5,7,3,14,7,0,0,12,11,0,23,16,0,0,19,13,0,34,0,0,0,6,17,0,25,0,5,0,5,20,0,21,0,5,0,5,12,0,10,0,0,0,0,0,3,5,32,11,3,49,101,10,153,0,0,0,0,7,0,11,0,0,0,0,6,0,6,7,0,0,7,13,0,23,13,0,4,17,4,0,29,15,0,0,13,18,0,30,0,8,0,8,18,0,25,0,7,0,7,22,0,29,0,0,0,0,11,0,18,0,0,0,0,4,0,3,37,17,5,60,107,7,175,0,0,0,0,10,0,15,0,0,0,3,22,0,22,10,0,0,10,24,4,35,23,0,5,27,20,4,55,30,0,0,33,32,0,63,0,14,0,11,38,0,50,0,16,0,16,41,0,54,0,0,0,0,26,0,33,0,0,0,0
