SA1_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
80105106118,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,..,12,0,0,5,0,0,0,0,16,..,0,0,0,6,3,4,0,0,13,0,0,0,0,4,0,0,0,0,4,55,29,19,32,46,27,14,3,0,218,..,0,13,41,36,21,16,4,4,131,..,0,12,13,8,6,0,0,0,38,..,0,0,6,8,6,3,0,0,26,99,..,..,..,..,..,..,..,..,99,..,32,..,..,..,..,..,..,..,32,..,15,0,0,0,0,0,0,0,16,..,0,0,0,0,0,4,0,0,9,..,0,0,0,0,0,0,0,0,4,..,18,11,0,0,0,0,0,0,28,..,0,3,0,5,8,3,0,0,26,0,0,0,0,4,0,0,0,0,4,97,66,42,69,64,43,29,4,0,414
80105106120,..,6,3,4,0,0,0,0,0,13,..,0,9,8,5,4,0,0,0,39,0,0,0,0,0,0,0,0,0,4,61,29,101,76,36,14,6,5,0,319,..,0,75,85,27,9,9,0,0,212,..,8,67,15,10,0,0,0,0,103,..,0,0,13,10,0,0,0,0,30,132,..,..,..,..,..,..,..,..,132,..,20,..,..,..,..,..,..,..,20,..,3,0,0,0,0,0,0,0,4,..,3,6,0,0,6,0,0,0,21,..,4,8,0,0,0,0,0,0,8,..,8,15,3,0,0,0,0,0,29,..,0,21,17,9,12,0,0,0,55,0,0,0,0,0,0,0,0,0,0,132,54,190,143,53,23,13,5,0,611
80105106121,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,36,11,7,32,24,19,13,5,0,145,..,0,7,47,45,25,25,18,6,160,..,0,4,0,5,0,0,0,0,11,..,0,0,4,0,0,0,0,0,4,73,..,..,..,..,..,..,..,..,73,..,9,..,..,..,..,..,..,..,9,..,6,0,3,0,0,0,0,0,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,7,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,73,30,9,55,55,30,26,17,6,296
80105112301,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,..,12,9,0,0,0,0,0,0,17,..,9,8,4,0,6,6,14,6,61,0,0,0,0,0,0,0,0,0,6,34,53,39,25,35,29,26,23,12,270,..,0,17,29,37,26,29,13,5,161,..,0,14,14,4,7,3,0,0,54,..,0,0,0,6,4,0,0,0,15,62,..,..,..,..,..,..,..,..,62,..,31,..,..,..,..,..,..,..,31,..,13,0,0,0,6,0,0,0,18,..,0,0,0,0,0,0,0,0,0,..,0,8,0,0,0,0,0,0,11,..,31,10,0,0,0,0,0,0,44,..,17,23,12,9,16,13,21,10,120,0,5,0,0,0,0,0,0,0,12,62,99,78,60,62,58,48,44,13,523
80105112402,..,7,5,0,0,0,0,0,0,14,..,0,5,5,8,6,4,3,5,29,0,0,0,0,0,0,0,0,0,3,32,21,35,25,27,27,16,17,3,200,..,0,13,23,35,30,26,21,9,148,..,7,16,10,3,0,0,0,0,50,..,0,0,3,4,0,3,0,0,11,51,..,..,..,..,..,..,..,..,51,..,20,..,..,..,..,..,..,..,20,..,4,0,4,0,0,0,0,0,10,..,0,3,0,0,0,0,0,0,3,..,3,4,0,0,0,0,0,0,3,..,10,12,4,0,0,0,0,0,28,..,3,8,7,4,4,4,9,6,52,0,0,6,0,0,0,0,0,0,4,51,43,63,49,52,40,34,30,8,378
80105112403,..,3,7,0,0,0,0,0,0,15,..,0,0,0,5,4,10,3,11,27,0,0,0,0,0,0,0,0,0,0,43,34,18,27,32,21,22,13,10,218,..,0,4,44,45,33,30,10,4,173,..,0,10,9,7,0,0,0,0,28,..,0,0,4,4,3,0,0,3,12,81,..,..,..,..,..,..,..,..,81,..,32,..,..,..,..,..,..,..,32,..,5,0,0,0,4,0,0,0,9,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,21,8,0,0,0,0,0,0,37,..,0,0,0,5,7,13,6,11,33,0,0,0,0,0,0,0,0,0,0,81,71,36,52,62,40,44,17,13,416
80105112404,..,12,8,0,0,0,0,0,0,20,..,0,3,0,4,4,0,3,4,24,0,0,0,0,0,0,0,0,0,5,31,36,31,27,30,28,12,10,3,212,..,0,14,41,37,35,22,11,3,167,..,6,23,10,5,5,0,0,0,53,..,0,0,6,7,4,0,0,0,12,66,..,..,..,..,..,..,..,..,66,..,23,..,..,..,..,..,..,..,23,..,13,3,0,0,0,0,0,0,18,..,3,0,0,0,0,3,0,0,6,..,0,3,0,0,0,0,0,0,5,..,26,10,0,0,0,0,0,0,39,..,0,11,4,6,10,7,7,4,44,0,3,3,0,0,0,0,0,0,4,66,72,62,60,57,55,27,22,5,436
80105112405,..,7,0,0,0,0,0,0,0,8,..,0,0,0,0,0,3,0,3,8,0,3,0,0,0,0,0,0,0,4,27,29,9,16,37,24,14,4,4,159,..,0,4,13,58,42,23,13,3,157,..,5,3,3,3,0,0,0,0,17,..,0,0,0,4,0,0,0,0,3,59,..,..,..,..,..,..,..,..,59,..,37,..,..,..,..,..,..,..,37,..,10,3,0,0,0,0,0,0,10,..,0,4,0,0,0,3,0,0,6,..,4,0,0,0,0,0,0,0,4,..,8,12,4,0,0,0,0,0,25,..,0,3,0,0,4,10,3,3,23,0,3,3,0,4,0,0,0,0,6,59,64,26,27,69,49,36,21,10,347
80105112406,..,18,0,0,0,0,0,0,0,25,..,0,0,0,0,7,4,0,0,13,0,5,0,0,0,0,0,0,0,4,39,44,15,16,29,41,16,8,6,219,..,0,8,21,48,55,19,10,0,173,..,0,8,5,7,5,3,0,0,23,..,0,0,0,8,0,0,0,0,5,65,..,..,..,..,..,..,..,..,65,..,32,..,..,..,..,..,..,..,32,..,11,5,0,0,0,0,0,0,18,..,0,0,0,0,0,4,0,0,7,..,0,6,0,0,0,0,0,0,11,..,32,6,0,0,0,3,0,0,44,..,0,0,0,0,5,4,7,4,25,0,5,0,0,0,0,0,3,0,8,65,90,36,31,66,72,29,20,13,417
80105112407,..,19,15,0,0,0,0,0,0,31,..,0,14,4,0,3,3,4,0,36,0,0,4,0,0,3,0,0,0,6,52,45,68,46,29,35,19,7,9,306,..,0,22,39,50,48,45,11,3,224,..,9,31,21,9,10,0,0,0,77,..,0,0,3,5,3,0,0,0,17,91,..,..,..,..,..,..,..,..,91,..,24,..,..,..,..,..,..,..,24,..,8,7,0,0,0,0,0,0,20,..,3,0,0,0,0,0,0,0,5,..,0,3,5,0,0,0,0,0,3,..,33,26,0,0,0,0,0,0,65,..,8,35,14,8,5,4,0,3,87,0,5,4,0,0,4,0,0,0,16,91,97,145,78,69,66,53,13,9,620
80105112408,..,3,3,3,0,0,0,0,0,12,..,0,0,0,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,6,14,15,8,17,23,14,13,10,4,121,..,0,4,26,15,19,9,9,6,85,..,0,6,8,5,0,3,0,0,27,..,0,0,0,7,0,0,0,0,4,34,..,..,..,..,..,..,..,..,34,..,11,..,..,..,..,..,..,..,11,..,8,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,16,9,4,0,0,0,0,0,30,..,0,3,0,4,3,6,0,5,28,0,3,0,0,4,0,0,0,0,4,32,37,27,32,35,31,18,13,7,240
80105112410,..,3,5,0,0,0,0,0,0,11,..,7,14,7,11,9,0,0,0,48,0,3,3,0,0,0,0,0,0,13,10,26,60,25,28,22,10,5,0,183,..,3,24,13,12,24,16,3,0,102,..,12,48,8,7,0,0,0,0,74,..,0,0,0,6,0,0,0,0,9,19,..,..,..,..,..,..,..,..,19,..,4,..,..,..,..,..,..,..,4,..,6,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,19,10,0,0,0,0,0,0,28,..,9,32,15,18,9,3,0,0,88,0,7,4,0,4,0,0,0,0,13,19,51,122,44,46,33,25,9,0,346
80105112411,..,11,7,0,0,0,0,0,0,19,..,7,7,8,7,6,10,5,0,47,0,0,3,0,0,0,0,0,0,5,18,26,64,32,29,34,19,11,0,235,..,0,29,20,30,50,31,15,4,179,..,8,42,18,8,3,0,0,0,89,..,0,0,6,0,0,0,0,0,4,31,..,..,..,..,..,..,..,..,31,..,7,..,..,..,..,..,..,..,7,..,3,6,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,4,..,21,19,0,0,0,0,0,0,41,..,5,18,19,8,16,10,5,0,77,0,0,7,0,4,0,0,0,0,5,31,52,132,61,56,71,39,13,4,449
80105112501,..,0,0,0,0,0,0,0,0,0,..,4,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,49,22,63,39,14,3,0,0,0,190,..,5,67,63,21,9,0,0,0,163,..,7,49,9,5,4,0,0,0,70,..,0,0,3,0,0,0,0,0,8,108,..,..,..,..,..,..,..,..,108,..,9,..,..,..,..,..,..,..,9,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,3,6,0,5,0,0,0,0,12,0,0,5,0,0,0,0,0,0,3,108,41,119,80,30,12,0,0,0,386
80105112502,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7
80105112601,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112602,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112701,..,8,0,0,0,0,0,0,0,17,..,0,0,0,6,6,3,5,0,23,0,0,0,0,0,0,0,0,0,3,5,15,10,6,16,14,16,6,0,91,..,0,3,3,12,19,11,4,0,58,..,5,6,0,3,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,7,..,..,..,..,..,..,..,7,..,11,0,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,0,..,16,16,4,3,0,6,0,0,45,..,0,8,10,23,20,15,9,0,79,0,0,0,0,0,0,0,0,0,6,8,33,39,25,39,48,33,9,0,244
80105112702,..,8,19,3,0,0,0,0,0,31,..,0,5,7,10,9,4,9,7,43,0,0,4,0,0,0,0,0,0,4,22,21,64,23,19,13,10,11,7,191,..,4,32,20,15,10,6,10,0,87,..,0,39,5,0,0,0,0,0,50,..,0,0,3,3,0,0,0,0,11,41,..,..,..,..,..,..,..,..,41,..,0,..,..,..,..,..,..,..,0,..,0,5,0,0,0,0,0,0,14,..,7,3,0,0,0,0,0,0,13,..,6,4,0,0,0,0,0,0,6,..,33,36,7,0,0,0,0,0,78,..,7,12,15,18,21,11,13,7,98,0,0,7,0,0,0,0,0,0,4,41,66,135,57,38,32,16,21,3,404
80105112703,..,29,7,0,0,0,0,0,0,36,..,0,8,4,0,8,10,12,3,49,0,0,0,0,0,0,0,0,0,8,13,50,40,17,26,37,36,15,9,239,..,0,14,21,22,44,39,15,0,160,..,10,24,10,5,8,3,0,0,65,..,0,0,0,0,0,0,0,3,12,26,..,..,..,..,..,..,..,..,26,..,15,..,..,..,..,..,..,..,15,..,4,3,0,0,3,0,0,0,17,..,0,0,0,0,0,0,0,3,6,..,0,3,0,0,0,0,0,0,11,..,35,18,3,4,0,0,0,0,64,..,8,11,8,4,15,14,9,3,84,0,6,3,0,0,0,0,0,0,10,26,82,82,51,46,75,64,33,14,466
80105112704,..,4,5,0,0,0,0,0,0,12,..,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,19,20,4,18,14,28,23,14,0,136,..,0,6,19,25,43,32,17,0,137,..,3,0,0,0,4,0,0,0,13,..,0,0,0,0,0,3,0,0,6,38,..,..,..,..,..,..,..,..,38,..,18,..,..,..,..,..,..,..,18,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,5,0,4,..,4,0,0,0,0,0,0,0,4,..,14,7,3,0,0,0,0,0,24,..,0,0,0,4,7,3,6,0,17,0,0,0,0,0,0,0,0,0,3,38,41,19,26,31,54,39,24,0,277
80105112801,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106201,..,0,0,0,0,0,0,0,0,3,..,0,4,3,4,8,13,45,39,114,0,5,0,0,0,0,0,0,0,7,19,15,13,24,20,25,36,72,49,268,..,0,0,22,14,19,36,50,20,160,..,0,10,6,0,7,7,0,0,34,..,0,0,0,4,4,3,4,0,10,27,..,..,..,..,..,..,..,..,27,..,9,..,..,..,..,..,..,..,9,..,3,0,3,4,0,0,0,0,13,..,0,4,0,5,0,0,0,0,5,..,0,0,0,0,0,0,0,0,5,..,0,4,0,0,0,0,0,0,10,..,0,5,6,9,12,21,54,57,153,0,5,0,0,5,0,0,0,0,7,27,18,24,38,33,44,64,104,77,431
80106106202,..,6,0,0,0,0,0,0,0,6,..,0,0,4,6,4,4,9,3,29,0,3,0,0,0,0,0,0,0,3,34,42,17,28,44,26,34,19,3,244,..,0,9,34,56,50,55,20,0,227,..,0,12,4,4,0,0,0,0,26,..,0,0,3,9,7,0,0,0,12,68,..,..,..,..,..,..,..,..,68,..,48,..,..,..,..,..,..,..,48,..,11,5,7,0,0,0,0,0,19,..,0,0,0,0,0,0,0,4,4,..,0,0,0,0,0,0,0,0,9,..,8,0,0,0,0,0,0,0,8,..,0,8,4,8,8,4,12,5,48,0,4,0,0,0,0,0,0,0,7,64,70,36,46,74,58,65,33,5,462
80106106203,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80106106204,..,0,0,0,0,0,0,0,0,6,..,0,5,0,4,3,3,3,0,21,0,4,0,0,0,0,0,0,0,4,37,21,15,33,22,18,19,10,4,171,..,0,13,49,25,17,13,13,0,133,..,0,10,0,0,0,0,0,0,11,..,0,0,0,7,5,5,0,3,18,73,..,..,..,..,..,..,..,..,73,..,15,..,..,..,..,..,..,..,15,..,4,4,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,4,0,0,0,0,0,0,4,..,0,10,0,0,0,0,0,0,15,..,0,5,3,4,3,6,5,0,21,0,4,0,0,0,0,0,0,0,4,73,32,37,58,39,31,28,28,7,313
80106106205,..,5,4,0,0,0,0,0,0,15,..,0,0,0,5,0,3,3,3,25,0,0,0,0,0,0,0,0,0,3,63,30,32,43,36,25,20,7,10,277,..,0,30,61,54,36,24,10,6,225,..,0,16,9,3,5,0,6,0,43,..,0,0,5,4,5,0,0,0,16,109,..,..,..,..,..,..,..,..,109,..,27,..,..,..,..,..,..,..,27,..,14,3,0,0,0,0,0,0,24,..,0,0,0,0,0,0,0,0,0,..,5,0,0,0,0,0,0,0,6,..,10,9,0,0,0,0,0,0,17,..,0,5,4,6,9,6,3,8,43,0,0,0,0,0,0,0,0,0,3,111,57,60,85,76,54,43,15,12,513
80106106206,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,31,10,11,17,21,19,11,7,0,121,..,0,10,26,32,32,19,6,3,127,..,0,0,3,4,0,0,0,0,9,..,0,0,0,0,0,0,0,0,6,57,..,..,..,..,..,..,..,..,57,..,21,..,..,..,..,..,..,..,21,..,4,5,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,10,6,0,0,0,0,0,0,8,..,0,0,0,0,0,0,5,7,19,0,0,0,0,0,0,0,0,0,3,59,30,17,33,37,35,22,20,8,248
80106106207,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,13,4,6,25,0,0,0,0,0,0,0,0,0,4,35,25,16,30,29,17,29,9,6,197,..,0,9,36,39,33,28,16,5,162,..,0,5,5,3,6,0,0,0,25,..,0,0,4,4,0,0,0,0,15,59,..,..,..,..,..,..,..,..,59,..,30,..,..,..,..,..,..,..,30,..,9,5,0,3,0,0,0,0,12,..,4,0,0,5,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,5,..,0,0,4,0,4,14,4,6,28,0,0,4,0,0,0,0,0,0,9,59,45,28,48,56,42,44,22,8,357
80106106208,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,25,17,4,25,24,14,8,5,3,132,..,0,0,31,44,23,21,11,0,130,..,3,0,0,3,0,0,0,0,8,..,0,0,3,7,0,0,0,3,10,55,..,..,..,..,..,..,..,..,55,..,16,..,..,..,..,..,..,..,16,..,11,0,4,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,11,0,0,0,0,0,0,6,..,0,0,0,0,5,0,4,4,13,0,0,0,0,0,0,0,0,0,7,55,38,14,37,55,35,21,18,3,269
80106106209,..,11,9,0,0,0,0,0,0,18,..,0,0,0,0,9,0,3,3,11,0,4,0,0,0,0,0,0,0,4,28,27,8,9,29,20,13,10,4,159,..,0,3,16,41,30,25,10,3,128,..,0,0,0,5,4,4,0,0,17,..,0,0,0,0,0,0,0,0,5,51,..,..,..,..,..,..,..,..,51,..,27,..,..,..,..,..,..,..,27,..,12,4,0,0,0,0,0,0,16,..,0,0,0,0,0,0,3,0,3,..,0,0,0,0,0,0,0,0,0,..,12,6,0,0,0,0,0,0,24,..,0,0,0,0,6,0,5,8,20,0,4,0,0,0,0,0,0,0,5,51,47,18,21,54,44,31,19,10,294
80106106301,..,3,21,3,0,0,0,0,0,29,..,0,20,15,13,15,22,22,9,118,0,0,3,0,0,0,0,0,0,9,34,31,110,72,59,59,57,38,13,467,..,0,32,57,66,72,76,28,8,339,..,15,71,22,8,3,4,0,0,120,..,0,6,7,9,5,0,4,0,22,70,..,..,..,..,..,..,..,..,70,..,21,..,..,..,..,..,..,..,21,..,10,7,0,0,5,0,0,0,28,..,3,7,0,0,0,0,0,0,9,..,0,3,0,0,0,0,0,0,6,..,8,47,0,0,0,4,0,0,63,..,6,29,27,25,26,31,25,9,187,0,0,6,0,3,0,0,0,0,15,75,72,201,116,116,111,108,62,20,878
80106106302,..,0,3,0,0,0,0,0,0,3,..,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,20,18,10,10,22,24,16,12,0,127,..,0,5,10,36,35,23,12,0,122,..,0,0,3,7,4,0,0,0,12,..,0,0,0,5,0,0,0,0,6,44,..,..,..,..,..,..,..,..,44,..,23,..,..,..,..,..,..,..,23,..,5,5,0,0,0,0,0,0,14,..,0,0,0,0,0,0,3,0,9,..,0,0,0,0,0,0,0,0,3,..,0,3,0,0,0,0,0,0,3,..,0,0,3,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,44,29,16,21,43,41,28,19,0,246
80106106303,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,5,3,5,0,21,0,0,0,0,0,0,0,0,0,5,28,20,14,17,33,26,30,18,0,187,..,0,9,27,44,40,31,33,9,188,..,0,9,0,5,0,3,0,0,18,..,0,0,0,8,0,0,0,0,9,56,..,..,..,..,..,..,..,..,56,..,23,..,..,..,..,..,..,..,23,..,8,3,0,0,0,0,0,0,17,..,0,0,0,0,0,3,0,0,4,..,0,4,0,0,0,0,0,0,3,..,3,6,0,0,0,0,0,0,5,..,0,4,3,8,3,5,3,0,33,0,0,0,0,0,0,0,0,0,8,56,36,28,34,63,52,48,42,11,370
